"record_id","berth_id","time","org_id","angle_zone","lspeed_zone","ldistance_zone","rdistance_zone","rspeed_zone","left_speed","left_distance","right_speed","right_distance","angle","left_status","right_status","rdistance_alarm","rspeed_alarm","ldistance_alarm","lspeed_alarm","angle_alarm","created_at","updated_at","deleted_at"
"730","1","2025-02-28T10:24:28.48249","52","1","1","1","1","1","0.0","0.14700000000000024","1.7000000000000002","-1.9689999999999999","1.7314423140001107","3","1","1","1","3","1","1","2025-02-28T10:24:28.48249","2025-02-28T10:24:28.48249",""
"730","1","2025-02-28T10:24:29.62951","52","1","1","1","1","1","0.0","-5.5","-0.6","-1.931","-2.9187388657473696","1","1","1","1","1","1","1","2025-02-28T10:24:29.62951","2025-02-28T10:24:29.62951",""
"730","1","2025-02-28T10:24:30.78402","52","1","1","1","1","1","-0.7000000000000001","0.1429999999999998","1.3","-1.9660000000000002","1.7257179494966222","3","1","1","1","3","1","1","2025-02-28T10:24:30.78402","2025-02-28T10:24:30.78402",""
"730","1","2025-02-28T10:24:31.93062","52","1","1","1","1","1","0.7000000000000001","0.1609999999999996","0.6","-1.975","1.7477974502424316","3","1","1","1","3","1","1","2025-02-28T10:24:31.93062","2025-02-28T10:24:31.93062",""
"730","1","2025-02-28T10:24:33.07294","52","1","1","1","1","1","-0.1","0.11399999999999988","-0.5","-1.9780000000000002","1.7118157781673642","3","1","1","1","3","1","1","2025-02-28T10:24:33.07294","2025-02-28T10:24:33.07294",""
"730","1","2025-02-28T10:24:34.21988","52","1","1","1","1","1","-0.5","0.14100000000000001","2.8000000000000003","-1.936","1.699548988914338","3","1","1","1","3","1","1","2025-02-28T10:24:34.21988","2025-02-28T10:24:34.21988",""
"730","1","2025-02-28T10:24:35.37202","52","1","1","1","1","1","-2.5","0.1280000000000001","7.1","-1.943","1.6946422295116816","3","1","1","1","3","1","1","2025-02-28T10:24:35.37202","2025-02-28T10:24:35.37202",""
"730","1","2025-02-28T10:24:36.53421","52","1","1","1","1","1","1.0999999999999999","0.1379999999999999","-12.7","-1.9169999999999998","1.681557416406063","3","1","1","1","3","1","1","2025-02-28T10:24:36.53421","2025-02-28T10:24:36.53421",""
"730","1","2025-02-28T10:24:37.66999","52","1","1","1","1","1","1.0","0.12699999999999978","-8.200000000000001","-2.019","1.7559749116875585","3","1","1","1","3","1","1","2025-02-28T10:24:37.66999","2025-02-28T10:24:37.66999",""
"730","1","2025-02-28T10:24:38.80910","52","1","1","1","1","1","-0.1","0.11699999999999999","7.1","-2.071","1.7903194644491147","3","1","1","1","3","1","1","2025-02-28T10:24:38.80910","2025-02-28T10:24:38.80910",""
"730","1","2025-02-28T10:24:39.95514","52","1","1","1","1","1","-1.9","0.19099999999999984","-1.5","-2.009","1.800131958510143","3","1","1","1","3","1","1","2025-02-28T10:24:39.95514","2025-02-28T10:24:39.95514",""
"730","1","2025-02-28T10:24:41.13608","52","1","1","1","1","1","-0.3","0.10599999999999987","-2.6","-2.018","1.7379844025164235","3","1","1","1","3","1","1","2025-02-28T10:24:41.13608","2025-02-28T10:24:41.13608",""
"730","1","2025-02-28T10:24:42.28705","52","1","1","1","1","1","-3.9","0.1900000000000004","-7.199999999999999","-2.043","1.8271157707986452","3","1","1","1","3","1","1","2025-02-28T10:24:42.28705","2025-02-28T10:24:42.28705",""
"730","1","2025-02-28T10:24:43.44658","52","1","1","1","1","1","-0.8999999999999999","0.15500000000000025","311.7","-2.115","1.857369383514439","3","1","1","3","3","1","1","2025-02-28T10:24:43.44658","2025-02-28T10:24:43.44658",""
"730","1","2025-02-28T10:24:43.46349","52","1","1","1","1","1","-0.8999999999999999","0.15500000000000025","0.1","0.0","0.12686901871609815","3","3","3","1","3","1","1","2025-02-28T10:24:43.46349","2025-02-28T10:24:43.46349",""
