"record_id","berth_id","time","org_id","angle_zone","lspeed_zone","ldistance_zone","rdistance_zone","rspeed_zone","left_speed","left_distance","right_speed","right_distance","angle","left_status","right_status","rdistance_alarm","rspeed_alarm","ldistance_alarm","lspeed_alarm","angle_alarm","created_at","updated_at","deleted_at"
"751","1","2025-03-22T09:10:16.44926","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:16.44926","2025-03-22T09:10:16.44926",""
"751","1","2025-03-22T09:10:17.62450","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:17.62450","2025-03-22T09:10:17.62450",""
"751","1","2025-03-22T09:10:18.79553","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:18.79553","2025-03-22T09:10:18.79553",""
"751","1","2025-03-22T09:10:19.96310","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:19.96310","2025-03-22T09:10:19.96310",""
"751","1","2025-03-22T09:10:20.00561","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:20.00561","2025-03-22T09:10:20.00561",""
"751","1","2025-03-22T09:10:21.19964","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:21.19964","2025-03-22T09:10:21.19964",""
"751","1","2025-03-22T09:10:22.36159","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:22.36159","2025-03-22T09:10:22.36159",""
"751","1","2025-03-22T09:10:23.53664","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:23.53664","2025-03-22T09:10:23.53664",""
"751","1","2025-03-22T09:10:24.69763","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:24.69763","2025-03-22T09:10:24.69763",""
"751","1","2025-03-22T09:10:25.86867","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:25.86867","2025-03-22T09:10:25.86867",""
"751","1","2025-03-22T09:10:27.05967","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-22T09:10:27.05967","2025-03-22T09:10:27.05967",""
