"record_id","berth_id","time","org_id","angle_zone","lspeed_zone","ldistance_zone","rdistance_zone","rspeed_zone","left_speed","left_distance","right_speed","right_distance","angle","left_status","right_status","rdistance_alarm","rspeed_alarm","ldistance_alarm","lspeed_alarm","angle_alarm","created_at","updated_at","deleted_at"
"750","1","2025-03-21T23:43:37.60786","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:37.60786","2025-03-21T23:43:37.60786",""
"750","1","2025-03-21T23:43:38.78429","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:38.78429","2025-03-21T23:43:38.78429",""
"750","1","2025-03-21T23:43:39.95418","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:39.95418","2025-03-21T23:43:39.95418",""
"750","1","2025-03-21T23:43:41.10406","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:41.10406","2025-03-21T23:43:41.10406",""
"750","1","2025-03-21T23:43:42.25752","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:42.25752","2025-03-21T23:43:42.25752",""
"750","1","2025-03-21T23:43:43.41232","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:43.41232","2025-03-21T23:43:43.41232",""
"750","1","2025-03-21T23:43:44.56923","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:44.56923","2025-03-21T23:43:44.56923",""
"750","1","2025-03-21T23:43:45.72432","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:45.72432","2025-03-21T23:43:45.72432",""
"750","1","2025-03-21T23:43:46.88430","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:46.88430","2025-03-21T23:43:46.88430",""
"750","1","2025-03-21T23:43:48.05883","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:48.05883","2025-03-21T23:43:48.05883",""
"750","1","2025-03-21T23:43:49.23554","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:49.23554","2025-03-21T23:43:49.23554",""
"750","1","2025-03-21T23:43:49.30722","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:49.30722","2025-03-21T23:43:49.30722",""
"750","1","2025-03-21T23:43:50.48621","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:50.48621","2025-03-21T23:43:50.48621",""
"750","1","2025-03-21T23:43:51.66920","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:51.66920","2025-03-21T23:43:51.66920",""
"750","1","2025-03-21T23:43:52.84935","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:52.84935","2025-03-21T23:43:52.84935",""
"750","1","2025-03-21T23:43:54.02786","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:54.02786","2025-03-21T23:43:54.02786",""
"750","1","2025-03-21T23:43:55.21786","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:55.21786","2025-03-21T23:43:55.21786",""
"750","1","2025-03-21T23:43:56.40893","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:56.40893","2025-03-21T23:43:56.40893",""
"750","1","2025-03-21T23:43:57.59181","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:57.59181","2025-03-21T23:43:57.59181",""
"750","1","2025-03-21T23:43:58.77497","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:58.77497","2025-03-21T23:43:58.77497",""
"750","1","2025-03-21T23:43:59.97892","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:43:59.97892","2025-03-21T23:43:59.97892",""
"750","1","2025-03-21T23:44:01.19723","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:01.19723","2025-03-21T23:44:01.19723",""
"750","1","2025-03-21T23:44:02.41626","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:02.41626","2025-03-21T23:44:02.41626",""
"750","1","2025-03-21T23:44:02.47316","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:02.47316","2025-03-21T23:44:02.47316",""
"750","1","2025-03-21T23:44:03.65524","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:03.65524","2025-03-21T23:44:03.65524",""
"750","1","2025-03-21T23:44:04.84421","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:04.84421","2025-03-21T23:44:04.84421",""
"750","1","2025-03-21T23:44:06.03830","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:06.03830","2025-03-21T23:44:06.03830",""
"750","1","2025-03-21T23:44:07.22681","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:07.22681","2025-03-21T23:44:07.22681",""
"750","1","2025-03-21T23:44:08.40483","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:08.40483","2025-03-21T23:44:08.40483",""
"750","1","2025-03-21T23:44:09.60671","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:09.60671","2025-03-21T23:44:09.60671",""
"750","1","2025-03-21T23:44:10.79180","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:10.79180","2025-03-21T23:44:10.79180",""
"750","1","2025-03-21T23:44:11.97593","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:11.97593","2025-03-21T23:44:11.97593",""
"750","1","2025-03-21T23:44:13.15798","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:13.15798","2025-03-21T23:44:13.15798",""
"750","1","2025-03-21T23:44:14.34782","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:14.34782","2025-03-21T23:44:14.34782",""
"750","1","2025-03-21T23:44:15.55294","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:15.55294","2025-03-21T23:44:15.55294",""
"750","1","2025-03-21T23:44:15.67427","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:15.67427","2025-03-21T23:44:15.67427",""
"750","1","2025-03-21T23:44:16.89190","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:16.89190","2025-03-21T23:44:16.89190",""
"750","1","2025-03-21T23:44:18.07675","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:18.07675","2025-03-21T23:44:18.07675",""
"750","1","2025-03-21T23:44:19.31288","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:19.31288","2025-03-21T23:44:19.31288",""
"750","1","2025-03-21T23:44:20.50178","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:20.50178","2025-03-21T23:44:20.50178",""
"750","1","2025-03-21T23:44:21.68133","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:21.68133","2025-03-21T23:44:21.68133",""
"750","1","2025-03-21T23:44:22.87724","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:22.87724","2025-03-21T23:44:22.87724",""
"750","1","2025-03-21T23:44:24.07754","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:24.07754","2025-03-21T23:44:24.07754",""
"750","1","2025-03-21T23:44:25.26931","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:25.26931","2025-03-21T23:44:25.26931",""
"750","1","2025-03-21T23:44:26.45362","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:26.45362","2025-03-21T23:44:26.45362",""
"750","1","2025-03-21T23:44:27.63362","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:27.63362","2025-03-21T23:44:27.63362",""
"750","1","2025-03-21T23:44:28.80375","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:28.80375","2025-03-21T23:44:28.80375",""
"750","1","2025-03-21T23:44:28.85671","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:28.85671","2025-03-21T23:44:28.85671",""
"750","1","2025-03-21T23:44:30.06800","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:30.06800","2025-03-21T23:44:30.06800",""
"750","1","2025-03-21T23:44:31.23335","52","1","1","1","1","1","0.0","-5.9","0.0","-5.6","-0.24555183739912045","1","1","1","1","1","1","1","2025-03-21T23:44:31.23335","2025-03-21T23:44:31.23335",""
