"record_id","berth_id","time","org_id","angle_zone","lspeed_zone","ldistance_zone","rdistance_zone","rspeed_zone","left_speed","left_distance","right_speed","right_distance","angle","left_status","right_status","rdistance_alarm","rspeed_alarm","ldistance_alarm","lspeed_alarm","angle_alarm","created_at","updated_at","deleted_at"
"621","1","2025-02-17T00:49:47.90153","52","1","1","1","1","1","0.2","6.101999999999999","-0.7000000000000001","5.763","0.24278941248520317","2","2","2","1","2","1","1","2025-02-17T00:49:47.90153","2025-02-17T00:49:47.90153",""
"621","1","2025-02-17T00:49:49.09742","52","1","1","1","1","1","0.1","6.096","0.5","5.747999999999999","0.24923506883964439","2","2","2","1","2","1","1","2025-02-17T00:49:49.09742","2025-02-17T00:49:49.09742",""
"621","1","2025-02-17T00:49:50.26320","52","1","1","1","1","1","0.0","6.111","0.3","5.751","0.2578292674707124","2","2","2","1","2","1","1","2025-02-17T00:49:50.26320","2025-02-17T00:49:50.26320",""
"621","1","2025-02-17T00:49:51.42847","52","1","1","1","1","1","0.0","6.117000000000001","-0.8","5.784","0.2384923048247164","2","2","2","1","2","1","1","2025-02-17T00:49:51.42847","2025-02-17T00:49:51.42847",""
"621","1","2025-02-17T00:49:52.58101","52","1","1","1","1","1","0.0","6.099","-0.3","5.795999999999999","0.21700672724463277","2","2","2","1","2","1","1","2025-02-17T00:49:52.58101","2025-02-17T00:49:52.58101",""
"621","1","2025-02-17T00:49:53.74479","52","1","1","1","1","1","-0.1","6.117000000000001","-0.5","5.808","0.22130384783653997","2","2","2","1","2","1","1","2025-02-17T00:49:53.74479","2025-02-17T00:49:53.74479",""
"621","1","2025-02-17T00:49:54.91233","52","1","1","1","1","1","0.0","6.111","0.1","5.772","0.24278941248520317","2","2","2","1","2","1","1","2025-02-17T00:49:54.91233","2025-02-17T00:49:54.91233",""
"621","1","2025-02-17T00:49:56.06536","52","1","1","1","1","1","0.0","6.105","0.0","5.763","0.24493796529423176","2","2","2","1","2","1","1","2025-02-17T00:49:56.06536","2025-02-17T00:49:56.06536",""
"621","1","2025-02-17T00:49:57.21463","52","1","1","1","1","1","0.0","6.105","0.0","5.757","0.24923506883964439","2","2","2","1","2","1","1","2025-02-17T00:49:57.21463","2025-02-17T00:49:57.21463",""
"621","1","2025-02-17T00:49:58.36909","52","1","1","1","1","1","0.0","6.101999999999999","-0.4","5.784","0.2277495240412817","2","2","2","1","2","1","1","2025-02-17T00:49:58.36909","2025-02-17T00:49:58.36909",""
"621","1","2025-02-17T00:49:59.52368","52","1","1","1","1","1","0.0","6.1080000000000005","0.0","5.769","0.2427894124852038","2","2","2","1","2","1","1","2025-02-17T00:49:59.52368","2025-02-17T00:49:59.52368",""
"621","1","2025-02-17T00:50:00.69447","52","1","1","1","1","1","0.0","6.105","-0.5","5.778","0.23419519448126733","2","2","2","1","2","1","1","2025-02-17T00:50:00.69447","2025-02-17T00:50:00.69447",""
"621","1","2025-02-17T00:50:01.85001","52","1","1","1","1","1","0.1","6.111","0.0","5.775","0.24064085899335041","2","2","2","1","2","1","1","2025-02-17T00:50:01.85001","2025-02-17T00:50:01.85001",""
"621","1","2025-02-17T00:50:03.01312","52","1","1","1","1","1","0.0","6.105","0.0","5.772","0.23849230482471573","2","2","2","1","2","1","1","2025-02-17T00:50:03.01312","2025-02-17T00:50:03.01312",""
"621","1","2025-02-17T00:50:03.03960","52","1","1","1","1","1","0.1","6.101999999999999","0.0","5.772","0.23634374998533955","2","2","2","1","2","1","1","2025-02-17T00:50:03.03960","2025-02-17T00:50:03.03960",""
"621","1","2025-02-17T00:50:04.20223","52","1","1","1","1","1","-0.1","6.101999999999999","0.4","5.781000000000001","0.22989808150319455","2","2","2","1","2","1","1","2025-02-17T00:50:04.20223","2025-02-17T00:50:04.20223",""
"621","1","2025-02-17T00:50:05.38996","52","1","1","1","1","1","0.0","6.113999999999999","0.0","5.775","0.24278941248520253","2","2","2","1","2","1","1","2025-02-17T00:50:05.38996","2025-02-17T00:50:05.38996",""
"621","1","2025-02-17T00:50:06.54298","52","1","1","1","1","1","0.0","6.117000000000001","-0.2","5.763","0.25353216958125097","2","2","2","1","2","1","1","2025-02-17T00:50:06.54298","2025-02-17T00:50:06.54298",""
"621","1","2025-02-17T00:50:07.69350","52","1","1","1","1","1","0.2","6.1080000000000005","0.4","5.76","0.24923506883964439","2","2","2","1","2","1","1","2025-02-17T00:50:07.69350","2025-02-17T00:50:07.69350",""
"621","1","2025-02-17T00:50:08.84181","52","1","1","1","1","1","-0.2","6.117000000000001","-0.4","5.808","0.22130384783653997","2","2","2","1","2","1","1","2025-02-17T00:50:08.84181","2025-02-17T00:50:08.84181",""
"621","1","2025-02-17T00:50:09.97295","52","1","1","1","1","1","0.4","6.099","0.0","5.808","0.20841247878535565","2","2","2","1","2","1","1","2025-02-17T00:50:09.97295","2025-02-17T00:50:09.97295",""
"621","1","2025-02-17T00:50:11.10364","52","1","1","1","1","1","0.1","6.1080000000000005","-0.3","5.763","0.24708651741439278","2","2","2","1","2","1","1","2025-02-17T00:50:11.10364","2025-02-17T00:50:11.10364",""
