"record_id","berth_id","time","org_id","angle_zone","lspeed_zone","ldistance_zone","rdistance_zone","rspeed_zone","left_speed","left_distance","right_speed","right_distance","angle","left_status","right_status","rdistance_alarm","rspeed_alarm","ldistance_alarm","lspeed_alarm","angle_alarm","created_at","updated_at","deleted_at"
"725","1","2025-02-25T13:45:14.51006","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:14.51006","2025-02-25T13:45:14.51006",""
"725","1","2025-02-25T13:45:14.54370","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:14.54370","2025-02-25T13:45:14.54370",""
"725","1","2025-02-25T13:45:15.71012","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:15.71012","2025-02-25T13:45:15.71012",""
"725","1","2025-02-25T13:45:16.92175","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:16.92175","2025-02-25T13:45:16.92175",""
"725","1","2025-02-25T13:45:18.10873","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:18.10873","2025-02-25T13:45:18.10873",""
"725","1","2025-02-25T13:45:19.29312","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:19.29312","2025-02-25T13:45:19.29312",""
"725","1","2025-02-25T13:45:20.48881","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:20.48881","2025-02-25T13:45:20.48881",""
"725","1","2025-02-25T13:45:21.66774","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:21.66774","2025-02-25T13:45:21.66774",""
"725","1","2025-02-25T13:45:22.84669","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:22.84669","2025-02-25T13:45:22.84669",""
"725","1","2025-02-25T13:45:24.03675","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:24.03675","2025-02-25T13:45:24.03675",""
"725","1","2025-02-25T13:45:25.21082","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:25.21082","2025-02-25T13:45:25.21082",""
"725","1","2025-02-25T13:45:26.37173","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:26.37173","2025-02-25T13:45:26.37173",""
"725","1","2025-02-25T13:45:27.53078","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:27.53078","2025-02-25T13:45:27.53078",""
"725","1","2025-02-25T13:45:28.70017","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:28.70017","2025-02-25T13:45:28.70017",""
"725","1","2025-02-25T13:45:28.73676","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:28.73676","2025-02-25T13:45:28.73676",""
"725","1","2025-02-25T13:45:29.91848","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:29.91848","2025-02-25T13:45:29.91848",""
"725","1","2025-02-25T13:45:31.07723","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:31.07723","2025-02-25T13:45:31.07723",""
"725","1","2025-02-25T13:45:32.25105","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:32.25105","2025-02-25T13:45:32.25105",""
"725","1","2025-02-25T13:45:33.42242","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:33.42242","2025-02-25T13:45:33.42242",""
"725","1","2025-02-25T13:45:34.58183","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:34.58183","2025-02-25T13:45:34.58183",""
"725","1","2025-02-25T13:45:35.74059","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:35.74059","2025-02-25T13:45:35.74059",""
"725","1","2025-02-25T13:45:36.90838","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:45:36.90838","2025-02-25T13:45:36.90838",""
