"record_id","berth_id","time","org_id","angle_zone","lspeed_zone","ldistance_zone","rdistance_zone","rspeed_zone","left_speed","left_distance","right_speed","right_distance","angle","left_status","right_status","rdistance_alarm","rspeed_alarm","ldistance_alarm","lspeed_alarm","angle_alarm","created_at","updated_at","deleted_at"
"739","1","2025-03-12T12:01:50.60269","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:01:50.60269","2025-03-12T12:01:50.60269",""
"739","1","2025-03-12T12:01:51.76371","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:01:51.76371","2025-03-12T12:01:51.76371",""
"739","1","2025-03-12T12:01:52.92992","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:01:52.92992","2025-03-12T12:01:52.92992",""
"739","1","2025-03-12T12:01:52.93549","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:01:52.93549","2025-03-12T12:01:52.93549",""
"739","1","2025-03-12T12:01:54.13879","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:01:54.13879","2025-03-12T12:01:54.13879",""
"739","1","2025-03-12T12:01:55.29997","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:01:55.29997","2025-03-12T12:01:55.29997",""
"739","1","2025-03-12T12:01:56.45908","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:01:56.45908","2025-03-12T12:01:56.45908",""
"739","1","2025-03-12T12:01:57.63338","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:01:57.63338","2025-03-12T12:01:57.63338",""
"739","1","2025-03-12T12:01:58.85099","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:01:58.85099","2025-03-12T12:01:58.85099",""
"739","1","2025-03-12T12:02:00.01987","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:02:00.01987","2025-03-12T12:02:00.01987",""
"739","1","2025-03-12T12:02:01.19799","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:02:01.19799","2025-03-12T12:02:01.19799",""
"739","1","2025-03-12T12:02:02.37075","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:02:02.37075","2025-03-12T12:02:02.37075",""
"739","1","2025-03-12T12:02:03.52886","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:02:03.52886","2025-03-12T12:02:03.52886",""
"739","1","2025-03-12T12:02:04.70871","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:02:04.70871","2025-03-12T12:02:04.70871",""
"739","1","2025-03-12T12:02:05.87151","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:02:05.87151","2025-03-12T12:02:05.87151",""
"739","1","2025-03-12T12:02:07.04646","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-12T12:02:07.04646","2025-03-12T12:02:07.04646",""
