"record_id","berth_id","time","org_id","angle_zone","lspeed_zone","ldistance_zone","rdistance_zone","rspeed_zone","left_speed","left_distance","right_speed","right_distance","angle","left_status","right_status","rdistance_alarm","rspeed_alarm","ldistance_alarm","lspeed_alarm","angle_alarm","created_at","updated_at","deleted_at"
"734","1","2025-03-08T08:53:14.66712","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:14.66712","2025-03-08T08:53:14.66712",""
"734","1","2025-03-08T08:53:16.47010","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:16.47010","2025-03-08T08:53:16.47010",""
"734","1","2025-03-08T08:53:18.47786","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:18.47786","2025-03-08T08:53:18.47786",""
"734","1","2025-03-08T08:53:18.53714","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:18.53714","2025-03-08T08:53:18.53714",""
"734","1","2025-03-08T08:53:20.52258","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:20.52258","2025-03-08T08:53:20.52258",""
"734","1","2025-03-08T08:53:22.12762","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:22.12762","2025-03-08T08:53:22.12762",""
"734","1","2025-03-08T08:53:23.73255","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:23.73255","2025-03-08T08:53:23.73255",""
"735","1","2025-03-08T08:53:25.11959","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:25.11959","2025-03-08T08:53:25.11959",""
"735","1","2025-03-08T08:53:26.51205","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:26.51205","2025-03-08T08:53:26.51205",""
"735","1","2025-03-08T08:53:28.11714","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:28.11714","2025-03-08T08:53:28.11714",""
"735","1","2025-03-08T08:53:28.17753","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:28.17753","2025-03-08T08:53:28.17753",""
"735","1","2025-03-08T08:53:29.78237","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:29.78237","2025-03-08T08:53:29.78237",""
"735","1","2025-03-08T08:53:31.38755","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:31.38755","2025-03-08T08:53:31.38755",""
"735","1","2025-03-08T08:53:32.99253","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:32.99253","2025-03-08T08:53:32.99253",""
"735","1","2025-03-08T08:53:34.59750","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:34.59750","2025-03-08T08:53:34.59750",""
"735","1","2025-03-08T08:53:36.14018","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:36.14018","2025-03-08T08:53:36.14018",""
"735","1","2025-03-08T08:53:36.26004","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:36.26004","2025-03-08T08:53:36.26004",""
"735","1","2025-03-08T08:53:37.76840","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:37.76840","2025-03-08T08:53:37.76840",""
"735","1","2025-03-08T08:53:39.37343","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:39.37343","2025-03-08T08:53:39.37343",""
"735","1","2025-03-08T08:53:40.92607","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:40.92607","2025-03-08T08:53:40.92607",""
"735","1","2025-03-08T08:53:42.63257","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:42.63257","2025-03-08T08:53:42.63257",""
"735","1","2025-03-08T08:53:42.82763","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:42.82763","2025-03-08T08:53:42.82763",""
"735","1","2025-03-08T08:53:44.61232","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:44.61232","2025-03-08T08:53:44.61232",""
"735","1","2025-03-08T08:53:45.81921","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:45.81921","2025-03-08T08:53:45.81921",""
"735","1","2025-03-08T08:53:47.10512","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:47.10512","2025-03-08T08:53:47.10512",""
"735","1","2025-03-08T08:53:49.05904","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:49.05904","2025-03-08T08:53:49.05904",""
"735","1","2025-03-08T08:53:48.85398","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:48.85398","2025-03-08T08:53:48.85398",""
"735","1","2025-03-08T08:53:50.68186","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:50.68186","2025-03-08T08:53:50.68186",""
"735","1","2025-03-08T08:53:51.88699","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:51.88699","2025-03-08T08:53:51.88699",""
"735","1","2025-03-08T08:53:53.38088","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:53.38088","2025-03-08T08:53:53.38088",""
"735","1","2025-03-08T08:53:54.98562","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:54.98562","2025-03-08T08:53:54.98562",""
"735","1","2025-03-08T08:53:56.46382","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:56.46382","2025-03-08T08:53:56.46382",""
"735","1","2025-03-08T08:53:57.95419","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:57.95419","2025-03-08T08:53:57.95419",""
"735","1","2025-03-08T08:53:59.55885","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:59.55885","2025-03-08T08:53:59.55885",""
"735","1","2025-03-08T08:53:59.70085","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:53:59.70085","2025-03-08T08:53:59.70085",""
"735","1","2025-03-08T08:54:01.30536","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:01.30536","2025-03-08T08:54:01.30536",""
"735","1","2025-03-08T08:54:02.69984","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:02.69984","2025-03-08T08:54:02.69984",""
"735","1","2025-03-08T08:54:03.99575","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:03.99575","2025-03-08T08:54:03.99575",""
"735","1","2025-03-08T08:54:05.17797","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:05.17797","2025-03-08T08:54:05.17797",""
"735","1","2025-03-08T08:54:06.66513","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:06.66513","2025-03-08T08:54:06.66513",""
"735","1","2025-03-08T08:54:08.27001","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:08.27001","2025-03-08T08:54:08.27001",""
"735","1","2025-03-08T08:54:08.31298","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:08.31298","2025-03-08T08:54:08.31298",""
"735","1","2025-03-08T08:54:09.91823","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:09.91823","2025-03-08T08:54:09.91823",""
"735","1","2025-03-08T08:54:11.52312","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:11.52312","2025-03-08T08:54:11.52312",""
"735","1","2025-03-08T08:54:13.12796","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:13.12796","2025-03-08T08:54:13.12796",""
"735","1","2025-03-08T08:54:14.73287","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:14.73287","2025-03-08T08:54:14.73287",""
"735","1","2025-03-08T08:54:16.12333","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:16.12333","2025-03-08T08:54:16.12333",""
"735","1","2025-03-08T08:54:17.30964","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:17.30964","2025-03-08T08:54:17.30964",""
"735","1","2025-03-08T08:54:17.31510","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:17.31510","2025-03-08T08:54:17.31510",""
"735","1","2025-03-08T08:54:18.51489","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-03-08T08:54:18.51489","2025-03-08T08:54:18.51489",""
