"record_id","berth_id","time","org_id","angle_zone","lspeed_zone","ldistance_zone","rdistance_zone","rspeed_zone","left_speed","left_distance","right_speed","right_distance","angle","left_status","right_status","rdistance_alarm","rspeed_alarm","ldistance_alarm","lspeed_alarm","angle_alarm","created_at","updated_at","deleted_at"
"720","1","2025-02-25T13:27:11.36007","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:11.36007","2025-02-25T13:27:11.36007",""
"720","1","2025-02-25T13:27:12.52814","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:12.52814","2025-02-25T13:27:12.52814",""
"720","1","2025-02-25T13:27:12.56311","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:12.56311","2025-02-25T13:27:12.56311",""
"720","1","2025-02-25T13:27:13.73517","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:13.73517","2025-02-25T13:27:13.73517",""
"720","1","2025-02-25T13:27:14.88523","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:14.88523","2025-02-25T13:27:14.88523",""
"720","1","2025-02-25T13:27:16.06907","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:16.06907","2025-02-25T13:27:16.06907",""
"720","1","2025-02-25T13:27:17.24713","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:17.24713","2025-02-25T13:27:17.24713",""
"720","1","2025-02-25T13:27:18.42905","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:18.42905","2025-02-25T13:27:18.42905",""
"720","1","2025-02-25T13:27:19.59719","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:19.59719","2025-02-25T13:27:19.59719",""
"720","1","2025-02-25T13:27:20.76491","52","1","1","1","1","1","0.0","-5.5","0.0","-5.0","-0.4092486080349388","1","1","1","1","1","1","1","2025-02-25T13:27:20.76491","2025-02-25T13:27:20.76491",""
